timestamp,temperature_c,humidity_percent,pressure_hpa,light_lux
2026-01-03 23:00:00,17.985122295850854,70.9979237902101,1012.5249635442251,0.0
2026-01-04 00:00:00,17.964173960890044,61.82991704626921,1013.1804434475679,7.068436743256978
2026-01-04 01:00:00,21.117557926429114,61.952863783107226,1014.033125479331,23.125955816609004
2026-01-04 02:00:00,18.380254895910248,62.01994911592184,1014.5883668501342,0.0
2026-01-04 03:00:00,23.064543191494508,61.39195296481501,1012.0894939975507,34.31262129620787
2026-01-04 04:00:00,23.283199490944796,51.53856033393252,1011.7248891738735,10.154892224832423
2026-01-04 05:00:00,23.496547607268543,54.00273679374553,1016.1843700180699,0.0
2026-01-04 06:00:00,24.0917607765355,53.100218755356174,1014.9984710179693,18.983455983188545
2026-01-04 07:00:00,21.807986043133518,52.72742480681446,1013.5979995042183,275.17602181614626
2026-01-04 08:00:00,22.97648053486912,63.401562923280004,1017.2550907923435,405.45598765175396
2026-01-04 09:00:00,22.599753258631036,59.54885903197833,1015.294832294999,573.1320425382481
2026-01-04 10:00:00,22.477894044741536,54.956464182659786,1017.0670791054526,679.0394960413429
2026-01-04 11:00:00,19.03464405234147,66.0832573371939,1015.558733854982,747.2453299473109
2026-01-04 12:00:00,17.191506397106817,73.48862478805052,1018.6891980986763,824.9100744963274
2026-01-04 13:00:00,15.945328685800337,71.7180514932298,1018.3519346247748,747.0581462539889
2026-01-04 14:00:00,15.915402117702081,63.922520136183934,1015.4456316396391,694.9673101441325
2026-01-04 15:00:00,14.086110422540415,70.13413152040044,1017.3551339052987,551.3557015462856
2026-01-04 16:00:00,12.274087373526337,78.72789863459087,1016.9224871834143,414.3693947723944
2026-01-04 17:00:00,12.717712475378947,71.82858040041556,1018.0415314305737,217.0650992406241
2026-01-04 18:00:00,12.09707754934804,76.77527771258491,1014.5526148091299,31.12619832773766
2026-01-04 19:00:00,13.173090032798477,77.75779447660804,1017.0176612842729,0.0
2026-01-04 20:00:00,12.101794483416004,69.95253215153207,1017.542059989311,0.0
2026-01-04 21:00:00,13.429697166282939,71.83296638761828,1013.2596682492325,0.0
2026-01-04 22:00:00,14.60789184686784,57.03493063972371,1014.0441900933591,0.0
2026-01-04 23:00:00,14.983570781252762,63.49063988568804,1012.6600750944699,11.319014791345566
2026-01-05 00:00:00,18.29612027706457,63.989727394427376,1015.1939659596866,22.709658499360557
2026-01-05 01:00:00,19.813969542794993,57.42067682111542,1016.5337695165608,0.0
2026-01-05 02:00:00,21.005113456642455,66.52964521572656,1017.5516689075009,26.088177603169804
2026-01-05 03:00:00,22.008053553744137,52.208366676291995,1015.2324625141894,40.66913576414853
2026-01-05 04:00:00,21.780781680656222,54.57956801536767,1017.3712861474166,12.403047096711026
2026-01-05 05:00:00,23.37490963496905,55.86370404625369,1012.6505771217307,56.30387437674198
2026-01-05 06:00:00,23.65728548347323,60.76509315626446,1011.9449263409673,0.0
2026-01-05 07:00:00,22.99327768851279,49.597293132391556,1014.1845332368772,169.71559498267172
2026-01-05 08:00:00,23.03486671104062,60.992400970775456,1014.6021586033859,346.6383925328705
2026-01-05 09:00:00,22.646691543933816,57.96986443221289,1013.7274150131664,610.5667542939134
2026-01-05 10:00:00,22.886185901210535,56.07396539580819,1010.419781382941,712.4512927181732
2026-01-05 11:00:00,19.72749208344698,64.26022344602785,1013.1277871689738,771.0731209039409
2026-01-05 12:00:00,18.25755039072277,65.79623878229387,1011.0432957492427,808.3990587895946
2026-01-05 13:00:00,16.37263981361873,65.18732294239,1013.7430415950021,738.9759896123037
2026-01-05 14:00:00,13.081228784700949,70.27920833996009,1013.0289528361444,766.1928824160557
2026-01-05 15:00:00,13.7308454374315,70.52981342441844,1010.8137231852014,569.562060408494
2026-01-05 16:00:00,12.864077787234402,74.11432341884937,1011.203139194018,403.28184383814715
2026-01-05 17:00:00,14.667687154750878,77.30778096097488,1010.1433249319444,228.82823479897934
2026-01-05 18:00:00,11.807639035218877,81.34406726458141,1011.4059813540903,14.430276952102277
2026-01-05 19:00:00,12.505992384599207,69.70799626758328,1012.7119841716988,6.716520728373941
2026-01-05 20:00:00,12.769135807588125,82.19238753646945,1009.593048101437,0.0
2026-01-05 21:00:00,12.588681275261173,64.26271661377548,1011.6347494297171,14.14405071407987
2026-01-05 22:00:00,16.142822814515018,69.39285961985766,1009.9064802430844,56.46073489425101
2026-01-05 23:00:00,17.199018762071635,69.94145927696353,1009.3532346187395,40.36260138464933
2026-01-06 00:00:00,18.791031947043017,66.12396747094017,1010.2413782487149,47.79559879918191
2026-01-06 01:00:00,18.643526815820387,59.92101146969241,1008.728213155261,0.0
2026-01-06 02:00:00,22.402794310936088,59.16751099857091,1009.3504481796215,0.0
2026-01-06 03:00:00,20.840789624326987,55.95692844949922,1008.3054056822496,0.0
2026-01-06 04:00:00,23.783009516506894,53.98228693437878,1012.992664440338,1.6717473686608382
2026-01-06 05:00:00,25.986010583544388,58.73915012519342,1010.0643112336824,32.82574555412845
2026-01-06 06:00:00,23.009463674869313,56.428061943860186,1008.9504117380111,0.0
2026-01-06 07:00:00,23.229257228131633,52.56910335606671,1010.3323857718261,252.94174566583524
2026-01-06 08:00:00,23.295803787794284,59.9381454638886,1009.8770846664271,395.259763042629
2026-01-06 09:00:00,21.739165033003097,59.15813027164095,1009.770768121833,552.8789928508132
2026-01-06 10:00:00,19.44933656893387,63.251448475355836,1011.1021721877074,662.4571917697449
2026-01-06 11:00:00,19.621477245421147,64.93032491666925,1011.417338203961,723.0949608752813
2026-01-06 12:00:00,16.93769628627388,61.68401995631174,1009.606172067231,824.6951175188574
2026-01-06 13:00:00,16.920678160020078,65.34746629023729,1009.6788165061661,774.9402000469063
2026-01-06 14:00:00,14.080575765766207,72.98917442049303,1010.2892891249156,654.1214960353208
2026-01-06 15:00:00,15.307293717898256,74.51254887359933,1007.425797909337,526.8330617873307
2026-01-06 16:00:00,12.020594284957127,73.5766476619878,1008.7988505776425,389.92645902129664
2026-01-06 17:00:00,11.882383526059911,75.12856779612582,1013.3295820921137,257.12588184069784
2026-01-06 18:00:00,12.81351721736967,80.1106595831537,1013.9674515702519,0.0
2026-01-06 19:00:00,10.973580725831631,72.29297270754736,1011.3585911554434,0.0
2026-01-06 20:00:00,13.031307511897497,75.84864356252454,1012.8387750146067,0.0
2026-01-06 21:00:00,15.064502067163117,71.26229720212994,1012.6904180965076,0.0
2026-01-06 22:00:00,13.392516765438787,69.1292751870911,1017.097376679682,0.0
2026-01-06 23:00:00,16.631719587917164,71.983297858974,1014.4178951389089,0.0
2026-01-07 00:00:00,18.259882794248416,68.30166539595213,1012.8081236127789,0.0
2026-01-07 01:00:00,20.334737142392438,65.66584809297734,1011.8281565673424,20.88619094440255
2026-01-07 02:00:00,19.763049289121888,65.22191522861736,1011.1112750526145,55.46868284836036
2026-01-07 03:00:00,20.922184074035023,58.01294755466554,1014.0816525891083,33.796950886432725
2026-01-07 04:00:00,23.718093988323524,59.06755784733548,1012.8915343120505,0.0
2026-01-07 05:00:00,24.092539630967597,54.09967471073549,1012.1344742208256,0.0
2026-01-07 06:00:00,24.250492850345875,56.29666540995377,1013.5301406736362,77.20079409749582
2026-01-07 07:00:00,24.142003167231394,54.82016951963857,1013.0984073036316,208.83178910245124
2026-01-07 08:00:00,22.516127701128152,56.72772982212646,1017.4590752816686,400.41787875738447
2026-01-07 09:00:00,22.474894384280297,60.309560289882164,1016.4437799789838,564.9616723359395
2026-01-07 10:00:00,21.29307247329869,56.727117267066106,1015.286174367382,698.7628658505854
2026-01-07 11:00:00,18.838562852588755,70.78135865171663,1017.6773723412019,768.4098486735361
2026-01-07 12:00:00,19.86577451114479,60.97593047400113,1015.7141286728247,782.7901397935929
2026-01-07 13:00:00,16.920918650296684,62.73143599987424,1014.4269970591176,756.334892794044
2026-01-07 14:00:00,13.808696502797362,74.63244349400026,1018.1037639782622,691.8377249210725
2026-01-07 15:00:00,14.413912921514548,75.23771858771723,1016.7061425443942,549.3826818152264
2026-01-07 16:00:00,11.829165907066045,76.15673330605301,1014.3985540275469,378.61462651968577
2026-01-07 17:00:00,12.991529646008049,77.17264029994779,1015.7030760771498,210.24814291277312
2026-01-07 18:00:00,13.158595579007404,74.95101290861234,1014.6865726199229,0.0
2026-01-07 19:00:00,11.383762723913875,71.07024077694736,1013.9143844978287,45.11978965748066
2026-01-07 20:00:00,13.767223706537667,73.96347227061933,1017.3436895803341,0.0
2026-01-07 21:00:00,14.170140239817188,69.36242096581707,1018.7619024395724,32.745205557673856
2026-01-07 22:00:00,15.822060159994502,73.90047893367098,1013.7212265016291,37.382555774928875
2026-01-07 23:00:00,18.343878712038848,66.99996092501661,1016.5633772161459,0.0
